iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_triangle_sa_init,972.576773090508,972.576773090508,199371.861145473,0.23933487461646363,1189.514383,1189.514383,[26, 9, 21, 11, 3, 8, 4, 19, 23, 10, (18, 16), (11, 12), (1, 2)]
1,single_triangle_sa_it0000,950.568838842498,950.568838842498,217158.25013445996,0.25149332969746063,1189.514383,1189.514383,[26, 9, 21, 11, 3, 8, 4, 19, 23, 10, (11, 12), (18, 16), (1, 2)]
2,single_triangle_sa_it0001,950.8451981099967,950.8451981099967,217158.25013445996,0.25149332969746063,1189.514383,1189.514383,[26, 9, 21, 11, 3, 8, 4, 19, 23, 10, (11, 12), (1, 2), (18, 16)]
3,single_triangle_sa_it0002,950.568838842498,950.568838842498,217158.25013445996,0.25149332969746063,1189.514383,1189.514383,[26, 9, 21, 11, 3, 8, 4, 19, 23, 10, (11, 12), (18, 16), (1, 2)]
4,single_triangle_sa_it0003,872.8470341617093,872.8470341617093,199174.94033516245,0.24503118984990158,1119.944564,1119.944564,[26, 9, 23, 11, 3, 8, 4, 19, 21, 10, (11, 12), (18, 16), (1, 2)]
5,single_triangle_sa_it0004,895.7889842432069,895.7889842432069,181915.10158123294,0.23198830035777784,1119.944564,1119.944564,[26, 9, 23, 11, 3, 8, 4, 19, 21, 10, (1, 2), (18, 16), (11, 12)]
6,single_triangle_sa_it0005,895.7889842432069,895.7889842432069,181915.10158123294,0.23198830035777784,1119.944564,1119.944564,[26, 9, 23, 11, 3, 8, 4, 19, 21, 10, (1, 2), (18, 16), (11, 12)]
7,single_triangle_sa_it0006,897.2710585180054,897.2710585180054,186845.66905461313,0.23275209871935676,1088.44391,1088.44391,[26, 9, 23, 11, 3, 19, 4, 8, 21, 10, (11, 12), (18, 16), (1, 2)]
8,single_triangle_sa_it0007,873.123393429208,873.123393429208,199174.94033516245,0.24503118984990158,1119.944564,1119.944564,[26, 9, 23, 11, 3, 8, 4, 19, 21, 10, (11, 12), (1, 2), (18, 16)]
9,single_triangle_sa_it0008,871.7704873941832,871.7704873941832,207848.47439428663,0.24660969937873256,1142.883596,1142.883596,[26, 9, 23, 11, 3, 8, 4, 21, 19, 10, (11, 12), (1, 2), (18, 16)]
10,single_triangle_sa_it0009,871.4941281266845,871.4941281266845,207848.47439428663,0.24660969937873256,1142.883596,1142.883596,[26, 9, 23, 11, 3, 8, 4, 21, 19, 10, (11, 12), (18, 16), (1, 2)]
11,single_triangle_sa_it0010,869.5735973094241,869.5735973094241,169265.3371661071,0.23119251746807223,1035.868328,1035.868328,[19, 9, 23, 11, 3, 8, 4, 21, 26, 10, (11, 12), (18, 16), (1, 2)]
12,single_triangle_sa_it0011,972.8224760279011,972.8224760279011,226946.73084233515,0.23465537275458326,1195.156507,1195.156507,[4, 9, 23, 11, 3, 8, 19, 21, 26, 10, (11, 12), (18, 16), (1, 2)]
13,single_triangle_sa_it0012,891.5815315574341,891.5815315574341,153617.91714154338,0.21804063968923892,1035.868328,1035.868328,[19, 9, 23, 11, 3, 8, 4, 21, 26, 10, (18, 16), (11, 12), (1, 2)]
14,single_triangle_sa_it0013,873.3497677965642,873.3497677965642,169945.6758037493,0.23059958176218953,1037.848307,1037.848307,[19, 9, 23, 10, 3, 8, 4, 21, 26, 11, (11, 12), (18, 16), (1, 2)]
15,single_triangle_sa_it0014,868.0398645512338,868.0398645512338,169172.12697777376,0.23255708964839128,1035.868328,1035.868328,[19, 9, 23, 11, 3, 8, 4, 26, 21, 10, (11, 12), (18, 16), (1, 2)]
16,single_triangle_sa_it0015,985.7068792096153,985.7068792096153,220813.03837179262,0.2296113301694489,1182.4429650000002,1182.4429650000002,[19, 8, 23, 11, 3, 9, 4, 26, 21, 10, (11, 12), (18, 16), (1, 2)]
