iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,weighted_gini_restore_l025_sa_init,1.25,4949.902515122518,2953565.2869222197,0.1953840248488754,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (10, 11), (17, 10), (18, 20), (21, 24), (18, 16)]
1,weighted_gini_restore_l025_sa_it0000,1.2527730444123442,4963.6288146337265,2953565.2869222197,0.1953840248488754,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (10, 11), (18, 16), (18, 20), (21, 24), (17, 10)]
2,weighted_gini_restore_l025_sa_it0001,1.252829378804175,4964.528882426378,2950981.536832454,0.19528594123487397,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (7, 18), (18, 16), (10, 11), (18, 20), (21, 24), (17, 10)]
3,weighted_gini_restore_l025_sa_it0002,1.2529317148704202,4964.8330727700595,2951822.3691253043,0.19531789219790174,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (14, 15), (18, 20), (18, 16), (10, 11), (7, 18), (21, 24), (17, 10)]
4,weighted_gini_restore_l025_sa_it0003,1.2606785135651049,5009.9568482615705,2924206.1741807,0.19424773866403489,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (7, 18), (21, 24), (17, 10)]
5,weighted_gini_restore_l025_sa_it0004,1.2607060201348603,5010.0930031003845,2924206.1741807,0.19424773866403489,5358.734427999999,5338.734427999999,[8, 7, 6, 17, 20, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (21, 24), (7, 18), (17, 10)]
6,weighted_gini_restore_l025_sa_it0005,1.3566122391047482,5524.599859003769,3303977.068985636,0.1879668401443404,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (10, 11), (21, 24), (7, 18), (17, 10)]
7,weighted_gini_restore_l025_sa_it0006,1.3576364031921389,5535.036186809517,3277341.9053636794,0.1871194780050327,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (18, 16), (21, 24), (10, 11), (7, 18), (17, 10)]
8,weighted_gini_restore_l025_sa_it0007,1.3516739466848828,5492.829537337288,3341151.813139849,0.18912357670732205,5792.717960999999,5772.717960999999,[8, 20, 6, 17, 7, 32, 29, 30, 1, 3, 25, 18, 26, 21, (18, 20), (14, 15), (10, 11), (21, 24), (18, 16), (7, 18), (17, 10)]
9,weighted_gini_restore_l025_sa_it0008,1.3628621442704962,5540.418219704274,3296541.9797649733,0.19035381848879096,5743.8706729999985,5723.8706729999985,[8, 20, 6, 17, 7, 32, 29, 1, 30, 3, 25, 18, 26, 21, (18, 20), (14, 15), (10, 11), (21, 24), (18, 16), (7, 18), (17, 10)]
10,weighted_gini_restore_l025_sa_it0009,1.363290019681736,5542.536161278529,3296541.9797649733,0.19035381848879096,5743.8706729999985,5723.8706729999985,[8, 20, 6, 17, 7, 32, 29, 1, 30, 3, 25, 18, 26, 21, (18, 16), (14, 15), (10, 11), (21, 24), (18, 20), (7, 18), (17, 10)]
11,weighted_gini_restore_l025_sa_it0010,1.3232331228631642,5213.359618207227,2650777.3046504343,0.21102132539465113,5348.752243999999,5328.752243999999,[8, 20, 6, 17, 7, 32, 18, 1, 30, 3, 25, 29, 26, 21, (18, 16), (14, 15), (10, 11), (21, 24), (18, 20), (7, 18), (17, 10)]
