iter,tag,objective_value,triangle_area,var_restore,gini_restore,p90_restore,p90_access_restore,sequence
0,single_maximin_time_avg_cri_sa_init,0.814301235428435,800.8521729212607,105213.62322028982,0.2046252857594002,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (24, 21), (10, 15), (20, 21), (14, 15), (23, 24), (7, 8)]
1,single_maximin_time_avg_cri_sa_it0000,0.8732144294501434,847.5660367495041,104675.41404034036,0.20149562325822368,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (14, 15), (10, 15), (20, 21), (24, 21), (23, 24), (7, 8)]
2,single_maximin_time_avg_cri_sa_it0001,0.7816882017063863,900.2191144410926,104960.07839038002,0.19560447887129895,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (14, 15), (10, 15), (24, 21), (20, 21), (23, 24), (7, 8)]
3,single_maximin_time_avg_cri_sa_it0002,0.87905511397593,866.2659156328036,104733.94490849563,0.19695551614505358,875.308543,875.308543,[11, 27, 21, 14, 4, 6, 29, 26, 7, (14, 15), (10, 15), (23, 24), (20, 21), (24, 21), (7, 8)]
4,single_maximin_time_avg_cri_sa_it0003,0.7253830280732358,698.2425720473118,78195.28883166151,0.22161089325258998,761.905747,761.905747,[11, 27, 7, 14, 4, 6, 29, 26, 21, (14, 15), (10, 15), (23, 24), (20, 21), (24, 21), (7, 8)]
5,single_maximin_time_avg_cri_sa_it0004,0.7144444977189286,607.0617409124123,57464.431416419255,0.2375957560551818,681.269034,661.269034,[11, 27, 7, 14, 4, 6, 29, 26, 21, (10, 15), (14, 15), (23, 24), (20, 21), (24, 21), (7, 8)]
6,single_maximin_time_avg_cri_sa_it0005,0.7950759250948263,617.8366818107596,58808.241090941396,0.22067848684454416,681.269034,661.269034,[11, 27, 7, 14, 4, 6, 29, 26, 21, (10, 15), (14, 15), (23, 24), (20, 21), (7, 8), (24, 21)]
7,single_maximin_time_avg_cri_sa_it0006,0.6776629541609138,608.8834649982398,56682.90662435641,0.24733043059474857,681.269034,661.269034,[11, 27, 7, 14, 4, 6, 29, 26, 21, (24, 21), (14, 15), (23, 24), (20, 21), (7, 8), (10, 15)]
8,single_maximin_time_avg_cri_sa_it0007,0.6906994984490404,607.0064836733842,57414.08333003354,0.23661940547273885,681.269034,661.269034,[11, 27, 7, 14, 4, 6, 29, 26, 21, (24, 21), (14, 15), (23, 24), (7, 8), (20, 21), (10, 15)]
9,single_maximin_time_avg_cri_sa_it0008,0.7380419793590345,659.5689669493535,59612.05920866292,0.21841031214261575,681.269034,661.269034,[11, 27, 7, 14, 4, 6, 29, 26, 21, (24, 21), (14, 15), (20, 21), (7, 8), (23, 24), (10, 15)]
